"collection_id","name","description","event","tier","series","winMethod","weightClass","athleteName","opponentName","editionSize","newMetadataIpfsHash","video","assetPreviewUri","additionalImages"
"0xf7164fe8d60534e0c81eca249902e21e96273aac20b8c6a7b7fdaedf560bd3c7","DANIEL HOOKER | UFC 290","Daniel ""The Hangman"" Hooker faced Jalin ""The Tarantula"" Turner at UFC 290 in a thrilling Fight of the Night performance. Despite absorbing a head kick from Turner that would have dropped most fighters, Hooker showcased his resilience and heart, rallying to secure a hard-fought decision victory through sheer will and determination.","UFC 290","Rare","2","Decision","Lightweight","Daniel Hooker","Jalin Turner",750,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiduylnepgayz2gs5rz5hrhmipc7hphhpszkt2dtv5pndyvhtcza5i","https://ufcstrike.mypinata.cloud/ipfs/QmURDSfj9ogAPKd4bYSYusmhhC8tgLzFnsr9RKNWeN5VVy","https://ufcstrike.mypinata.cloud/ipfs/QmZHEHBvibprhC3jUqqgLQJTfmHV7imUwYw4mwyBXPNioE","{https://ufcstrike.mypinata.cloud/ipfs/QmPapuGM1QEuh15d235aEXaahNCUoQmkHA6b572HGkEySw,https://ufcstrike.mypinata.cloud/ipfs/QmZHEHBvibprhC3jUqqgLQJTfmHV7imUwYw4mwyBXPNioE,https://ufcstrike.mypinata.cloud/ipfs/QmU1chUDtzhrttoEdd36f5WpNXNFbsnihwfDbrJcKnBdiL,https://ufcstrike.mypinata.cloud/ipfs/Qmbw9dmretWua4Gddsc9guxe78riTfdTsmDbW8BaHpYFsC,https://ufcstrike.mypinata.cloud/ipfs/QmaNRLnHaRJE1C2zgq2QVsySAW8BGTZptwoWN2CsU4pVET}"
"0x9b93e592902be871f0331a7ce177c6d8c9cae9b88a120ffad1369310fda8292e","OBAN ELLIOTT | UFC 309","Oban ""The Welsh Gangster"" Elliott showcased his grit and tenacity against Bassil Hafez at UFC 309. After attacking Hafez's lead leg throughout the first two rounds, Elliott dropped him with a powerful overhand right in round three, finishing with heavy ground and pound.","UFC 309","Common","2","KO/TKO","Welterweight","Oban Elliott","Bassil Hafez",2500,"https://ufcstrike.mypinata.cloud/ipfs/bafkreicboorqinybbxjlyktlxjnmgqji2idb6fczqfksatkjayq2o34azu","https://ufcstrike.mypinata.cloud/ipfs/QmNo76jMkPnYUJCUSXDrENry1rNk6216MgF2cEjsaNoZdb","https://ufcstrike.mypinata.cloud/ipfs/QmVC7Eixu6BwEQH4HkPAZZqLMqsy9br9q3n6LwJMsB5i58","{https://ufcstrike.mypinata.cloud/ipfs/QmdaKdkJ3a8FjsVwrYRAtXDMjwuf8KdtFdMhZ32hrWsaYL,https://ufcstrike.mypinata.cloud/ipfs/QmVC7Eixu6BwEQH4HkPAZZqLMqsy9br9q3n6LwJMsB5i58,https://ufcstrike.mypinata.cloud/ipfs/QmXHk5MmkNF9umWGzch4GrDipSTDoPwXth8ZtQyu7oALFQ,https://ufcstrike.mypinata.cloud/ipfs/QmZSHEiRsv95cXbAPTbciopnQ8LYnNKreNJoFN4SJysjTM,https://ufcstrike.mypinata.cloud/ipfs/QmYPKunR4U4v1B8j12cRb7m476dzrg8fqirbuPdnKR9Etz}"
"0x4758c2082e202a1272d2ea806dfbe88258901d3aa53a9eb0b711fd0c66be0428","YOUSSEF ZALAL | UFC FIGHT NIGHT NOV 02, 2024","Youssef ""The Moroccan Devil"" Zalal faced off against Jack Shore in a featherweight clash at UFC Fight Night: Moreno vs Albazi. After knocking Shore to the ground with a flawless standing knee, Zalal secured an arm-triangle choke with a minute left in the second round, earning his third consecutive victory.","UFC Fight Night: Moreno vs Albazi","Uncommon","2","Submission","Featherweight","Youssef Zalal","Jack Shore",1500,"https://ufcstrike.mypinata.cloud/ipfs/bafkreicwtw7qi2a364f2cfjp4jn6nyklfzjdphaum7ny5iapdnjbgz6duy","https://ufcstrike.mypinata.cloud/ipfs/QmUh8frepfzzjAGLZp4KgByj6cD1uBy2kDr4RpCCPPbf2b","https://ufcstrike.mypinata.cloud/ipfs/QmVHsCMySGQwdQjX3tYDNYYGaQ9SxknSWDwhqMditw1PNW","{https://ufcstrike.mypinata.cloud/ipfs/QmbkCwuPyfqbqd6rcb4qptWzzWt85UBy8npVbz1FqxeUtB,https://ufcstrike.mypinata.cloud/ipfs/QmVHsCMySGQwdQjX3tYDNYYGaQ9SxknSWDwhqMditw1PNW,https://ufcstrike.mypinata.cloud/ipfs/QmeoexJi8ycjdGGbbxydsXM48xmdiMNUbjpUuGhkLLvo8y,https://ufcstrike.mypinata.cloud/ipfs/Qma9BAXcLMCqnpYgTqjedWEJJSn3Ucck1nZmw43ydjdCTG,https://ufcstrike.mypinata.cloud/ipfs/QmZYzMbm8KFPJKtBJ8Egb4sp3AWHMHP7PAqro9JAhkjfxq}"
"0xa55449b23ca579d2af193f35b43a5697d77f2fca639bd0d9580eab3c9281b56c","TOM ASPINALL | UFC 304","After a freak injury led to a loss in their first meeting, Tom Aspinall sought to settle the score in his first interim title defense against Curtis ""Razor"" Blaydes at UFC 304. Aspinall left no questions unanswered, connecting with a powerful lead left that knocked Blaydes down and finishing the fight with heavy ground-and-pound just a minute into the first round.","UFC 304","Champion","2","KO/TKO","Heavyweight","Tom Aspinall","Curtis Blaydes",80,"https://ufcstrike.mypinata.cloud/ipfs/bafkreicjqmqtwzhscfiitc3bzhu3cj4vmnnnnyfgsbn2hcumyx2vl6m57u","https://ufcstrike.mypinata.cloud/ipfs/QmSbQbSr3zKLtJjtp4QUd7xTmJdGxQeNJk5H5xTsgnuwru","https://ufcstrike.mypinata.cloud/ipfs/QmdBJJF6HY8PC3w7Q41b2XE5XYvdZjHaKq139HrNgmgWTA","{https://ufcstrike.mypinata.cloud/ipfs/Qmf8uUNm5M974u7KQZeCBc2agFaaDfju3xp93w7vPVNhUY,https://ufcstrike.mypinata.cloud/ipfs/QmdBJJF6HY8PC3w7Q41b2XE5XYvdZjHaKq139HrNgmgWTA,https://ufcstrike.mypinata.cloud/ipfs/QmRECz3jBtaSFFszV9rvaKNaGfzgcRXSGT43AMstg2Yex7,https://ufcstrike.mypinata.cloud/ipfs/QmNkaT5Vx1h1Uxrt5gD4DNq5NZ74TovTsKMuBgcprPJuEA,https://ufcstrike.mypinata.cloud/ipfs/QmYuBw7RdqcDRe4L4z6sJHwAK2jJoUnaLFsVcCNLDgc8ZC}"
"0x355ef0d06b8663d4786164ddb1f2c4e2d0e08c68a520f47a8a74149f8f1d7d7f","ALEX PEREZ | UFC 250","Over the last ten years, the low-calf kick has become a staple of high-level mixed martial arts, consistently proving its effectiveness time and time again. At UFC 250: Nunes vs Spencer, Alex Perez battered Jussier Formiga's calf immediately and eventually found a TKO stoppage later in the first due to leg kicks.","UFC 250","Rare","2","KO/TKO","Flyweight","Alex Perez","Jussier Formiga",500,"https://ufcstrike.mypinata.cloud/ipfs/bafkreie77xtwq224q6l7hmkd3zuemswfiwmyyymzf6jf6ujele4robzj6q","https://ufcstrike.mypinata.cloud/ipfs/QmNSpqAN5Gpo55em5TfneD1KEpmdvJoJZDiHZec5VJ5Kdj","https://ufcstrike.mypinata.cloud/ipfs/QmXXRHGSSRuqF5RX3Wx5UgDanM27sreWf3UssLVkVDC88u","{https://ufcstrike.mypinata.cloud/ipfs/QmXTaky8Dk3PptxDjJq3x2Et68gNmmyE3JC8H5pv2qpGHz,https://ufcstrike.mypinata.cloud/ipfs/QmXXRHGSSRuqF5RX3Wx5UgDanM27sreWf3UssLVkVDC88u,https://ufcstrike.mypinata.cloud/ipfs/QmapoLgN9uCSMCZAf1sfjiCjpFZxn7SREev4eA6xmGyMps,https://ufcstrike.mypinata.cloud/ipfs/QmdNkDqEckdsDPiBSVNoY2TfhW91AEzn3w3jspqoPSBZmb,https://ufcstrike.mypinata.cloud/ipfs/QmdzBRJD8QcAt95gPGrEaLXbSbNbjZ9PFrMr8qVHNXFNGC}"
"0xf039f5cd9185c8af9c2d904299a4c1e5933a77d4cca90658380d488c26fa813e","JASMINE JASUDAVICIUS | UFC 297","Jasmine Jasudavicius showcased her elite wrestling skillset against Priscila Cachoeira in front of her home crowd at UFC 297, racking up over 11 minutes of control time in the first two rounds. In the third, she unleashed heavy ground-and-pound from the crucifix position before locking in an anaconda submission to secure the victory.","UFC 297","Common","2","Submission","Flyweight","Jasmine Jasudavicius","Priscila Cachoeira",2500,"https://ufcstrike.mypinata.cloud/ipfs/bafkreif4b7fkehrekc6ivnnuq2vy6miwloaazymeh4f5mdmsrty3ixyxye","https://ufcstrike.mypinata.cloud/ipfs/QmU13e3xw3G1oCW9Uzc3GEW8dJBmQaR6BLRVzyzgGuUG5R","https://ufcstrike.mypinata.cloud/ipfs/QmSsNuDqg2meeB2xE9mCrGujtNrQDnKTXws5aE9McXxWps","{https://ufcstrike.mypinata.cloud/ipfs/QmVKdDcekhSvzkYPSGmEhQL4b41hZvs6GzBX3ibXutDpWu,https://ufcstrike.mypinata.cloud/ipfs/QmSsNuDqg2meeB2xE9mCrGujtNrQDnKTXws5aE9McXxWps,https://ufcstrike.mypinata.cloud/ipfs/QmREsSHtNKms3V3vzqJFU74kLNjCxFvFtRceb14jc2qoDR,https://ufcstrike.mypinata.cloud/ipfs/QmRZjK6ANgk9ZhKQ2pDNS1BF13kKVsiEECQ1qNbGriAnHp,https://ufcstrike.mypinata.cloud/ipfs/QmTPJ1fh6ktUaVDMJqTbbB1g4znBxKpKjQTU7GSyzuuTFG}"
"0x0803d95ed86ea280fdba5429182ff2c5113820b7da206bc6be007818c17fb36c","GREGORY RODRIGUES | UFC 292","After suffering his first UFC career knockout loss, Gregory ""Robocop"" Rodrigues bounced back with an epic TKO performance against Denis Tiuliulin at UFC 292. Less than two minutes into the first round, Rodrigues landed a flawless takedown, transitioned to full mount, and unleashed a few heavy elbows that rendered Tiuliulin unconscious, prompting the referee to step in and stop the fight.","UFC 292","Rare","2","KO/TKO","Middleweight","Gregory Rodrigues","Denis Tiuliulin",750,"https://ufcstrike.mypinata.cloud/ipfs/bafkreib2x4n5i4k5vlwkeoa5g7sar2wnvh6tuzjho2q7uwoph3wu6w2nae","https://ufcstrike.mypinata.cloud/ipfs/QmdqxoCRiXgXBtuEvzoLohCVoTfmuoaEjwFw7rrKzisr8p","https://ufcstrike.mypinata.cloud/ipfs/QmXM5BexmB3jnBTLG5B2soDtsgKAGkV38iMKm9EjV5DfCN","{https://ufcstrike.mypinata.cloud/ipfs/QmQcH1zFBsiNgMetvRvBbXe8XyHktiZ5MSjRoehFZJweGW,https://ufcstrike.mypinata.cloud/ipfs/QmXM5BexmB3jnBTLG5B2soDtsgKAGkV38iMKm9EjV5DfCN,https://ufcstrike.mypinata.cloud/ipfs/QmRcwqdymKWooen8a7nCSNAVtvoApWv7gepaNhJjoUEQMH,https://ufcstrike.mypinata.cloud/ipfs/QmdRUt5yPhLweHLjxbFmJnzcaWufcyvBfz9cnXWpHiqGVP,https://ufcstrike.mypinata.cloud/ipfs/QmcXemkYCzr6xTcxhnaDeR1FY97BszUcvikVZa2B6advDM}"
"0x963f5270ecde7153fc8676b5133077be13c5d9a44999c076cea1360c744ce422","GABRIELLA FERNANDES | UFC FIGHT NIGHT NOV 23, 2024","Gabriella ""Gabi"" Fernandes shocked the crowd with an upset victory over Wang Cong at UFC Fight Night: Yan vs Figueiredo. After surviving an early onslaught, Fernandes dropped Cong with a huge left hand and quickly secured a rear-naked choke for the second round submission victory.","UFC Fight Night: Yan vs Figueiredo","Common","2","Submission","Flyweight","Gabriella Fernandes","Wang Cong",2500,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiesqrtqkbyhatuyzrvzskk35cn367fv5iwsaxhp2kby5brcsm7rtu","https://ufcstrike.mypinata.cloud/ipfs/QmUXg3L9qmRoRqLsMqGXdsLUgSKiJ5RcV9uECgA7e6hQLH","https://ufcstrike.mypinata.cloud/ipfs/Qmar3Cfm9cc2Fy6eYuRGfPixHViEGYqzdPrdtiXHyU122g","{https://ufcstrike.mypinata.cloud/ipfs/QmTRc7jyBemXxXVQ4DeAJwyjCGncBJzkSi116NCA8tgUL3,https://ufcstrike.mypinata.cloud/ipfs/Qmar3Cfm9cc2Fy6eYuRGfPixHViEGYqzdPrdtiXHyU122g,https://ufcstrike.mypinata.cloud/ipfs/Qmer4qKNLSct2pbHH1bq83pbqkmirjBFN1xphadFqaTUkg,https://ufcstrike.mypinata.cloud/ipfs/QmTXjpoEZX2UctywnrumGyG4ygWkFccDvXyAigwuZQJCAH,https://ufcstrike.mypinata.cloud/ipfs/QmaGRzY58egMkmBTDxxmeoZmeCmEfJRymfPXqm2UAB75r7}"
"0xb7238b474edac245fd4d4d855d81c0608ec7a30fb43a786bdfd89523ac2eee64","ILIA TOPURIA | UFC 298","Undefeated in his first six fights, Ilia ""El Matador"" Topuria faced featherweight champion and future Hall of Famer, Alexander ""The Great"" Volkanovski, in his quest for UFC gold. Three and a half minutes into the second round, Topuria closed the distance with a combination, landing a devastating right hook that knocked the champion out cold in stunning fashion.","UFC 298","Champion","2","KO/TKO","Featherweight","Ilia Topuria","Alexander Volkanovski",80,"https://ufcstrike.mypinata.cloud/ipfs/bafkreidxi6qogkompeenphkhp66kp4kq362gz7hpkaupme7omrzy3cml24","https://ufcstrike.mypinata.cloud/ipfs/QmeDFGuzvjbN82zP8EcPxmHf3E2PisGTNwCxjPMSc3LSUo","https://ufcstrike.mypinata.cloud/ipfs/QmaH25G6fYv3PeS93Wu5Bthyy9DeWBL8ib6t1AzEo2vXez","{https://ufcstrike.mypinata.cloud/ipfs/QmRYFutsM495NRTSmK2UUf9GuZzfm4DHMbDSr7JmCPt4FF,https://ufcstrike.mypinata.cloud/ipfs/QmaH25G6fYv3PeS93Wu5Bthyy9DeWBL8ib6t1AzEo2vXez,https://ufcstrike.mypinata.cloud/ipfs/QmWcWP1beeRqC3WpkYBCiJcHJUKco6ozDuXU3ok8zhbJvV,https://ufcstrike.mypinata.cloud/ipfs/QmSkteMLp6UFt8tT79yjMFCmDUPp2k2bkMTFFtAFhEBQsn,https://ufcstrike.mypinata.cloud/ipfs/QmU3TnLWfVZjKGNXBXwxVqQijRiFygcysGouEz9SDYHTHL}"
"0x1c75aa52d5f7616f57d52ea0790267788b95862fa1d9f0b19611cb9c276b7dd7","SEAN WOODSON | UFC FIGHT NIGHT DEC 14, 2024","Looking to extend his unbeaten streak, Sean Woodson took on Fernando Padilla at UFC Fight Night: Covington vs Buckley. With just seconds remaining in the opening round, Woodson unleashed a sharp uppercut-hook combination, followed by another right-left combo as Padilla backpedaled to earn the TKO victory.","UFC Fight Night: Covington vs Buckley","Uncommon","2","KO/TKO","Featherweight","Sean Woodson","Fernando Padilla",1222,"https://ufcstrike.mypinata.cloud/ipfs/bafkreih54frazsxcedlcwdjh4cf3qun54vqmdalo7w6kprm57jp7hrw5da","https://ufcstrike.mypinata.cloud/ipfs/Qmd3bwBh88xojATufPkSAFRdm8cd7RktXhMDPpZn6sRE2o","https://ufcstrike.mypinata.cloud/ipfs/QmT7ZuyWY2pWbkGRcSjLC39EKhB6UfRht4DZ44UWV524ea","{https://ufcstrike.mypinata.cloud/ipfs/QmSP4qrXo26cDk2KSjtXckVJQedu9B8xG1xpHFdS4m6yBh,https://ufcstrike.mypinata.cloud/ipfs/QmT7ZuyWY2pWbkGRcSjLC39EKhB6UfRht4DZ44UWV524ea,https://ufcstrike.mypinata.cloud/ipfs/QmZfnZnDPoEuyErgJhEZMWqP7X7zEsv3ryV5UmCbwTANpM,https://ufcstrike.mypinata.cloud/ipfs/QmTT9Nnix21NT5yK77ATqnVE46LVWte4WDxfqotzdYGwUZ,https://ufcstrike.mypinata.cloud/ipfs/QmS9qVGZsyxAb5FnUq3mfVVfT8AW4wjbUp9xWBmz7JBeLn}"
"0x39fd2723a8e0a9b4f98910e9644ff7bb2b0425f094633eb392c2c951580adc5c","VIRNA JANDIROBA | UFC FIGHT NIGHT JUL 20, 2024","On a three-fight win streak with eyes on a title shot, strawweight contender Virna ""Carcara"" Jandiroba secured her first main event fight against Amanda Lemos, facing her for the second time and seeking redemption after a loss in their first meeting. Determined not to lose again, Jandiroba showcased her exceptional grappling skills, taking Lemos's back, threatening with a rear-naked choke, and seamlessly transitioning to an armbar.","UFC Fight Night: Lemos vs Jandiroba","Rare","2","Submission","Strawweight","Virna Jandiroba","Amanda Lemos",750,"https://ufcstrike.mypinata.cloud/ipfs/bafkreigym62l75xdckkzmpwxx4tlrcjoml5yfkzf2btji3ujtv5lkqhaam","https://ufcstrike.mypinata.cloud/ipfs/Qmetx8Sezi8ome35563LW9ZBVFboetitfGyaqY82H8dUSi","https://ufcstrike.mypinata.cloud/ipfs/QmahUxaBEquaDBcLXGke9YtBSoeBUrqwNPxwRZUV66Zjca","{https://ufcstrike.mypinata.cloud/ipfs/QmeMHHELsuYi19bkUk5JdkRDzpPAe2kAExT7taSeYcDQpF,https://ufcstrike.mypinata.cloud/ipfs/QmahUxaBEquaDBcLXGke9YtBSoeBUrqwNPxwRZUV66Zjca,https://ufcstrike.mypinata.cloud/ipfs/QmZcCc1rdR2gpctjbvpfsbNdvgHQ4vbhzbRrzzFgawy2rK,https://ufcstrike.mypinata.cloud/ipfs/QmdvHmL5xXXKFdQ6cwsixvBTcegYum3nisJ7iSAwx8EkS3,https://ufcstrike.mypinata.cloud/ipfs/QmYJ9Vwn63ZKo5Npt7neqG2y7QKmtCUzTCodfW9XmtkFgo}"
"0x1f281c8e55c01bd2beae4c2cb718e37727f6218e01f5e93d198cf38c508a51f1","CHRIS BARNETT | UFC 268","Chris ""Beast Boy"" Barnett executes a flawless spinning wheel kick before finishing Gian Villante at UFC 268 and celebrating in equally epic fashion.","UFC 268","Common","0","KO/TKO","Heavyweight","Chris Barnett","Gian Villante",23970,"https://ufcstrike.mypinata.cloud/ipfs/bafkreieyiqrd47ur4y3hcjjwrivkcomh7meyoxmt4xur63sal62xmc6by4","https://ufcstrike.mypinata.cloud/ipfs/QmcMo4LTBRw83RksjhMtJybiMTeQH7LnAmkANVqQCGbcGa","https://ufcstrike.mypinata.cloud/ipfs/QmTE4FxbRnmQ1tqH5yPHYG8u3fR5CSKJdVaxbYXcU9aqfR","{https://ufcstrike.mypinata.cloud/ipfs/QmVgwQi18XjYpp3rJagiHR3bdVRt791SMdPoGaeZxy8b7G,https://ufcstrike.mypinata.cloud/ipfs/QmTE4FxbRnmQ1tqH5yPHYG8u3fR5CSKJdVaxbYXcU9aqfR,https://ufcstrike.mypinata.cloud/ipfs/QmR757ubKRmgBNSnSf1yXYhintM1BnCc8QbLS5i4ZzdTfP,https://ufcstrike.mypinata.cloud/ipfs/QmQz8d2gAfogRyQZu6jL8muN8HvTuLmGf1bJUfe8u7HeXw,https://ufcstrike.mypinata.cloud/ipfs/QmZxqsYuDYgZX18xPj14YdgV6Hi9YxsVxEUM6GgPC4gbnE}"
"0xcde60cab58dfbe978df18ec1200de35b615ceb727c163e7bc07d12ed828865f6","JEAN SILVA | UFC 303","Following a first-round KO in his debut, Dana White's Contender Series alum Jean ""Lord"" Silva stepped up in competition against Charles ""Air"" Jourdain at UFC 303. After scoring a knockdown in round one, Silva defended a takedown early in round two and landed a massive uppercut, knocking Jourdain out mid-scramble.","UFC 303","Uncommon","2","KO/TKO","Featherweight","Jean Silva","Charles Jourdain",1300,"https://ufcstrike.mypinata.cloud/ipfs/bafkreiaeotsemiusxrwnkt7jmqaocdkrh6mxt6uxbx5ygt75t2m6zacfum","https://ufcstrike.mypinata.cloud/ipfs/QmQTZ7qQjjkKMgVPsnFuiMUh2N2zU8LShoaLPvNvwNudPc","https://ufcstrike.mypinata.cloud/ipfs/QmR9oEEb95KiHM6X5oenEDBMtXKLWeCQukj4HzWF9iiDRx","{https://ufcstrike.mypinata.cloud/ipfs/QmfW7Ngy9saBYcQsoeo5AKkGvNcHrUgjLNWDCiGp8KVsAp,https://ufcstrike.mypinata.cloud/ipfs/QmR9oEEb95KiHM6X5oenEDBMtXKLWeCQukj4HzWF9iiDRx,https://ufcstrike.mypinata.cloud/ipfs/QmUmdVrZQwtpdKDwynezjGpPmgHqhFY6x7FS6LJLpos6Xy,https://ufcstrike.mypinata.cloud/ipfs/QmfD9cjT5m9rL4HQwLaUPwQbFgX3wngyrzFCb2NzW5Gmkg,https://ufcstrike.mypinata.cloud/ipfs/QmfWQZcGv3PHaWnhDsvCmehr7t2nQBA2SzHTa5CKgZSsHB}"
"0x9f3cb67896e588d5eea2c1133ca6698a9da6efdb026b46d847b7de33cd31d57b","ALEXIA THAINARA | UFC FIGHT NIGHT MAR 22, 2025","Stepping in on short notice for her UFC debut, Alexia ""Burguesinha"" Thainara faced fan favorite Molly McCann at UFC Fight Night: Edwards vs Brady. Thainara made the most of the moment, locking in a rear-naked choke late in the first round to earn the submission win and silence the UK crowd.","UFC Fight Night: Edwards vs Brady","Uncommon","2","Submission","Strawweight","Alexia Thainara","Molly McCann",1000,"https://ufcstrike.mypinata.cloud/ipfs/bafkreicnyggljikwwxhxoseppmfom4r3ao4k4uz3fpumvfl7ubfjhirp5m","https://ufcstrike.mypinata.cloud/ipfs/QmWyUJMy4yixhW2tWcVbFKk5e9JfiBRsozG5uQw2HbUEtx","https://ufcstrike.mypinata.cloud/ipfs/QmShaBz6gXuz4KbuihRVvRaDoMBriFKe4FvDLcSPqSCtnG","{https://ufcstrike.mypinata.cloud/ipfs/QmaaSUJx2WCL67zL9ux1LJ2CfLa8Eo4gNgftDL95qsZKuK,https://ufcstrike.mypinata.cloud/ipfs/QmShaBz6gXuz4KbuihRVvRaDoMBriFKe4FvDLcSPqSCtnG,https://ufcstrike.mypinata.cloud/ipfs/QmWXRr5Gq6Dr42zzwoBMHkeZj6WJ77Rib3N43J2PKYSm1a,https://ufcstrike.mypinata.cloud/ipfs/QmQVdj6o6ZDcx41tjACbuMchHSq2Y9nffg9UYhgMUYEQeh,https://ufcstrike.mypinata.cloud/ipfs/QmaVcSyMnGZmFjs1YnGAGL624kJsTNpiyydvLDSmNY19G1}"
"0x75a5c18b5d664ef4128a6fcac951594606d8118900e7bb23eaf5ad00ab513b9b","ALEXANDER VOLKOV | UFC FIGHT NIGHT FEB 6, 2021","One of the scariest matchups for anyone in the heavyweight division, Alexander ""Drago"" Volkov out struck kickboxing legend Alistair Overeem over two rounds, pouring it on in the second round before landing a big left hand to finish the fight.","UFC Fight Night: Overeem vs Volkov","Rare","2","KO/TKO","Heavyweight","Alexander Volkov","Alistair Overeem",750,"https://ufcstrike.mypinata.cloud/ipfs/bafkreidtq6efs63fqdeqge7jjdujblqjyjj5znoczb76c5sodch25gasqq","https://ufcstrike.mypinata.cloud/ipfs/QmNqQhR7uirK52TVGGu1kXicQ8SebPiEGYszXB9q2qop9Q","https://ufcstrike.mypinata.cloud/ipfs/QmfNEyqyXbd9DNBquzrpEEAKNnKmzrTpVutWUaA27SbaA8","{https://ufcstrike.mypinata.cloud/ipfs/QmVcQVMcfy2pUNpKb9z67pFHiq3sCKKGFow7Hik6NuCxuP,https://ufcstrike.mypinata.cloud/ipfs/QmfNEyqyXbd9DNBquzrpEEAKNnKmzrTpVutWUaA27SbaA8,https://ufcstrike.mypinata.cloud/ipfs/QmNjwPHNJYZDgiAYBDX7oa6p3zuahJkcfRvJEKE5yFQVqU,https://ufcstrike.mypinata.cloud/ipfs/QmaJiAr3dTbNaJ3J3Tjj7omPB4nvDuyLqmp8kiuYcvxjBr,https://ufcstrike.mypinata.cloud/ipfs/QmdVrqUwjJTxpKXmJgoDrNgLaCKqL5CA2qiCzHNZm1BeNX}"
"0x39f24ac42350fd29cebc6b6b7464442253b2916da1e6bc0b3736a0dac667d3d3","JOE PYFER | UFC 303","After his first UFC loss, Joe ""Bodybagz"" Pyfer aimed to return to the win column at UFC 303 against Marc-Andre Barriault. Applying relentless forward pressure, Pyfer connected with a powerful right hand that drove Barriault to the fence, following up with an onslaught of strikes to secure a first-round knockout and earn a Performance of the Night bonus.","UFC 303","Rare","2","KO/TKO","Middleweight","Joe Pyfer","Marc-Andre Barriault",700,"https://ufcstrike.mypinata.cloud/ipfs/bafkreib5ehk6cezveszyps53j6ooywhymsdb65sf3vsjrkpzbmifpnem5e","https://ufcstrike.mypinata.cloud/ipfs/QmS1uAvT66A2upaitXhbePB6L9RLjfHNTh89rFGH7bc8Yp","https://ufcstrike.mypinata.cloud/ipfs/Qma1L8axXpwF3DrkyG8RL1BafAp5LHHsX1ry1jc5XbEp9g","{https://ufcstrike.mypinata.cloud/ipfs/QmXtccC1dguAEMs9JwbwfkpXvA3rsGDCcQhQ8zTrpg2foT,https://ufcstrike.mypinata.cloud/ipfs/Qma1L8axXpwF3DrkyG8RL1BafAp5LHHsX1ry1jc5XbEp9g,https://ufcstrike.mypinata.cloud/ipfs/QmNnx7dqVXazkVyM1byCiT7TifQe3cRTLerzaVKiLZXUDo,https://ufcstrike.mypinata.cloud/ipfs/QmbdorFqP14eCECpjEbGwSASgKk27MCYARg4op4nxYKZqX,https://ufcstrike.mypinata.cloud/ipfs/QmYezFw5NSy4ozFiXjadmndHsqdMeP1NnzEceqf7d5SupP}"
"0xf13c72fc2ae75f03f33fc3ab28fc7879ea49da0ad06556ba46ddf0bff7a0d959","CHRIS WEIDMAN | UFC 162","In a historic clash at UFC 162, Chris ""The All-American"" Weidman faced the seemingly unbeatable Anderson Silva for the middleweight title. With one perfectly placed left hook, Weidman knocked out Silva, ending the champion's legendary 16-fight win streak and 7-year title reign. This momentous victory crowned Weidman as the new champion and marked the end of an era.","UFC 162","Ultimate","2","KO/TKO","Middleweight","Chris Weidman","Anderson Silva",1,"https://ufcstrike.mypinata.cloud/ipfs/bafkreib2za77z7eqhluhmgv7ea4que55q7z62k6ouqwboltrslpz75mcfi","https://ufcstrike.mypinata.cloud/ipfs/QmaVsvywgdReFptBAudzVYneXcBwH6kuqK4WWpoD8VJQvS","https://ufcstrike.mypinata.cloud/ipfs/Qmc1VEDjrxczySDgufZejn5nCkQ9ArvKjByYCvYj7SyPhx","{https://ufcstrike.mypinata.cloud/ipfs/QmeMhYZH7qH7hq654VzxrpMt1fsfQeV9kdWxucwch43KNA,https://ufcstrike.mypinata.cloud/ipfs/Qmc1VEDjrxczySDgufZejn5nCkQ9ArvKjByYCvYj7SyPhx,https://ufcstrike.mypinata.cloud/ipfs/QmWtat7fU79i6A5mwjBWdc2ftugkx3JQk8x2yG86rEd6uL,https://ufcstrike.mypinata.cloud/ipfs/QmYzQNU8PDGCY279ax8Lz8rXVKvKvzgZzJpS2rzeo85uhd,https://ufcstrike.mypinata.cloud/ipfs/QmYfSA1wzMDKxstAoPVZ7pbo5kLUwaxwAExzfT5mxYJPun}"
